개방서비스명,개방서비스아이디,사업장명,좌표정보(x),좌표정보(y),업태구분명,소분류
주유소,09_28_07_P,(주)청담네트웍스,411817.51832578,230676.826245794,주유소,
주유소,09_28_07_P,라이프에너지 주식회사,203817.115,444396.52,주유소,
주유소,09_28_07_P,(주)정은에너지,183305.467470516,471223.361961748,주유소,
주유소,09_28_07_P,(주)만호,391819.783473293,230521.028035456,주유소,
주유소,09_28_07_P,대광에너지(주),415496.339070326,225081.535092983,주유소,
주유소,09_28_07_P,(주)휴먼에너지,411930.991028661,218174.112697833,주유소,
주유소,09_28_07_P,(주)지오정유,212273.873384893,456638.301775424,주유소,
주유소,09_28_07_P,(주)삼신에너지,412724.766792563,229878.407405013,주유소,
주유소,09_28_07_P,(주)대광유조,409794.861064965,228881.953817892,주유소,
주유소,09_28_07_P,림코에너지,194795.559401359,426738.406872397,주유소,
주유소,09_28_07_P,주식회사 울산페트로,415377.718344445,225242.440467514,주유소,
주유소,09_28_07_P,(주)휴먼로지스,411930.991028661,218174.112697833,주유소,
주유소,09_28_07_P,(주)종연에너지,199707.011673499,422822.572608346,주유소,
주유소,09_28_07_P,극동정유,204107.160354928,462728.99269117,주유소,
주유소,09_28_07_P,현대에너지(주),212900.975021811,481352.821285888,주유소,
주유소,09_28_07_P,(주)광림,176260.685416775,427138.292259329,주유소,
주유소,09_28_07_P,(주)일신에너지,244865.513167718,161215.402910536,주유소,
주유소,09_28_07_P,금성에너지(주),201810.706867011,421332.316185798,주유소,
주유소,09_28_07_P,(주)제이케이엘,177450.546067176,425751.499698821,주유소,
주유소,09_28_07_P,신진에너지(주),203653.839340323,412527.345815506,주유소,
주유소,09_28_07_P,(주)대진산업개발,160753.507414853,464324.546519439,주유소,
주유소,09_28_07_P,씨앤에스에너지판매 주식회사,174227.051325163,413170.4231073,주유소,
주유소,09_28_07_P,(주)리온켐,197607.132367783,413349.198055201,주유소,
주유소,09_28_07_P,미래정유,196836.819865566,417126.998764631,주유소,
주유소,09_28_07_P,그랜드오일(주),188846.956677863,439853.37900809,주유소,
주유소,09_28_07_P,(주)지축에너지,195737.091277748,462252.724572264,주유소,
주유소,09_28_07_P,(주)나래화학,183167.919914073,422296.606309921,주유소,
주유소,09_28_07_P,(주)나래상사,183167.919914073,422296.606309921,주유소,
주유소,09_28_07_P,(주)삼신에너지,167665.816578842,466106.050419396,주유소,
주유소,09_28_07_P,(주)상아에너지,198880.920816553,480340.611239153,주유소,
주유소,09_28_07_P,(주)지호상사,183592.537982269,423729.746251015,주유소,
주유소,09_28_07_P,(주)금화에너지,200802.325197708,417542.339695722,주유소,
주유소,09_28_07_P,(주)에이스에너지,204169.847670316,464814.717432497,주유소,
주유소,09_28_07_P,(주)페트로켐,194406.725601134,409181.843252813,주유소,
주유소,09_28_07_P,주식회사 세륭에너지,195175.702587857,428070.665351226,주유소,
주유소,09_28_07_P,(주)대수화학,186746.084443188,423049.319506897,주유소,
주유소,09_28_07_P,(주)두산에너지,192360.395526477,185419.609084219,주유소,
주유소,09_28_07_P,스탠다드오일(주),210970.75707265,448713.31669728,주유소,
주유소,09_28_07_P,(주)현대오일,189880.714181777,387059.376829633,주유소,현대
