개방서비스명,개방서비스아이디,사업장명,좌표정보(x),좌표정보(y),업태구분명,소분류
세탁,06_20_01_P,고은세탁할인점,347913.021747973,270429.169012283,세탁,
세탁,06_20_01_P,방촌세탁소,350674.858233823,265509.53311912,세탁,
세탁,06_20_01_P,둥지세탁,352902.111533123,265019.334762921,세탁,
세탁,06_20_01_P,명신세탁소,350801.353704013,265438.737033078,세탁,
세탁,06_20_01_P,율원세탁소,353464.644356811,263851.461699679,세탁,
세탁,06_20_01_P,크린파트너 혁신센터,355000.658950774,265810.884201865,세탁,
세탁,06_20_01_P,오케이(OK)명품세탁,347769.702709691,270558.422813945,세탁,
세탁,06_20_01_P,국제세탁소,380430.950871709,187466.196140285,세탁,
세탁,06_20_01_P,제일세탁,389590.640309952,189143.875982407,세탁,
세탁,06_20_01_P,하얀기쁨운동화빨래방,389252.259377154,189829.055572387,세탁,
세탁,06_20_01_P,일급,391666.332269895,189571.627829396,세탁,
세탁,06_20_01_P,마라톤세탁,388212.016573669,186433.648797776,세탁,
세탁,06_20_01_P,대동그린세탁소,384086.235795898,184583.57937058,세탁,
세탁,06_20_01_P,제일사,388301.391162231,186466.910443027,세탁,
세탁,06_20_01_P,화인세탁소,384760.050983195,186820.5021645,세탁,
세탁,06_20_01_P,맑은옷크리닝,387904.050765896,188095.525335521,세탁,
세탁,06_20_01_P,대진,388756.020033482,186423.609373151,세탁,
세탁,06_20_01_P,백조사,386403.40641994,188765.462198133,세탁,
세탁,06_20_01_P,부산세탁소,386594.793763097,185675.752141377,세탁,
세탁,06_20_01_P,유림 더불루 세탁,387980.801429427,185579.847405621,세탁,
세탁,06_20_01_P,무궁화,385323.726674055,186705.375143922,세탁,
세탁,06_20_01_P,럭키,386670.229769096,187204.931780306,세탁,
세탁,06_20_01_P,청백,387509.324099054,184694.289043115,세탁,
세탁,06_20_01_P,롯데골드세탁,388926.25548886,188502.470592042,세탁,
세탁,06_20_01_P,백성사,389138.714976516,189140.468692766,세탁,
세탁,06_20_01_P,그린세탁,389798.317815943,188460.12055318,세탁,
세탁,06_20_01_P,언우종합세탁소,389164.27259778,189408.823850675,세탁,
세탁,06_20_01_P,영광사,389294.354479489,189129.657234392,세탁,
세탁,06_20_01_P,샤론,385476.23395945,187149.3837267,세탁,
세탁,06_20_01_P,중앙컴퓨터,386306.12561032,188494.150051707,세탁,
세탁,06_20_01_P,월풀빨래방,384405.789603792,185302.327242258,세탁,
세탁,06_20_01_P,로얄,386497.590962813,185481.111084101,세탁,
세탁,06_20_01_P,형제,384488.403080333,186276.954250151,세탁,
세탁,06_20_01_P,성보세탁,385690.878899074,185664.203276897,세탁,
세탁,06_20_01_P,엄마세탁,386639.30594042,187395.974887508,세탁,
세탁,06_20_01_P,쌍용세탁,385022.519944028,188150.504780295,세탁,
세탁,06_20_01_P,협성,385507.124840903,187866.898728489,세탁,
세탁,06_20_01_P,신개금세탁,383762.973878658,185908.492184842,세탁,
세탁,06_20_01_P,더하얀세탁,391364.339461583,189852.190249962,세탁,
세탁,06_20_01_P,무지개세탁,389664.289810483,189818.176766057,세탁,
세탁,06_20_01_P,현미사,390206.429240182,188177.154076252,세탁,
세탁,06_20_01_P,덕원,390011.657040165,187757.203575281,세탁,
세탁,06_20_01_P,충무,389219.751999457,189767.944904552,세탁,
세탁,06_20_01_P,유성사,390078.883576277,188307.914337427,세탁,
세탁,06_20_01_P,동서세탁소,390592.934324746,189396.496231752,세탁,
세탁,06_20_01_P,쌍용세탁,388312.356514369,190263.247181151,세탁,
세탁,06_20_01_P,송학,386582.258156916,186231.353775602,세탁,
세탁,06_20_01_P,백옥,384240.005815333,185452.681920005,세탁,
세탁,06_20_01_P,백성사 크리닝,387748.383011444,185533.437357236,세탁,
세탁,06_20_01_P,금호,385967.009900446,187375.51091547,세탁,
세탁,06_20_01_P,캐슬명품세탁소,388023.6240017,186739.937553674,세탁,
세탁,06_20_01_P,한독,390322.640041758,188003.922240141,세탁,
세탁,06_20_01_P,경남사,388851.618854565,189504.640903982,세탁,
세탁,06_20_01_P,화승세탁,385570.015221682,187424.7082035,세탁,
세탁,06_20_01_P,청구네세탁,387235.702674236,188244.451618467,세탁,
세탁,06_20_01_P,제일사,385693.444830694,187404.729384509,세탁,
세탁,06_20_01_P,해피크리닝,387994.294686737,186502.87585212,세탁,
세탁,06_20_01_P,새한사,387856.808854691,184914.352507156,세탁,
세탁,06_20_01_P,성도세탁,384402.736619066,186371.160353241,세탁,
세탁,06_20_01_P,쌍용세탁,386801.129468762,186820.6865568,세탁,
